zip,actualAmountPaid,numberOfProperties,numberOfFinalProperties,costSharePercentage,projectAmount,benefitCostRatio,netValueBenefits,propertyAction,damageCategory,structureType,cluster_label,count_property,pct_fs_risk_2020_5,pct_fs_risk_2050_5,pct_fs_risk_2020_100,pct_fs_risk_2050_100,pct_fs_risk_2020_500,pct_fs_risk_2050_500,total_population,pop_density,Log Flood Risk,Log Fire Risk,Quake Risk,Log Population Density
70083,316770.0,1,3,0.59,582470.0,2.5580000000000003,2112869.0,Mitigation Reconstruction,50 - 99%,Single Family,6,2320,34.1,34.7,67.6,90.6,90.6,90.7,2520,7.759838731089985,-4.681989597922684,0.3467038572937352,-1.2528476745044526,-0.6884305883112803
70087,100000.0,4,17,1.0,2083333.0,1.07,3228514.0,Elevation,0 - 49%,Single Family,6,5239,14.9,15.5,40.9,87.0,97.3,98.6,7352,225.17435852107002,-4.1338130050601025,1.0451711184305197,-1.1772583870528237,0.6914533215689644
70090,1414365.0,2,2,1.0,707182.5,3.1945,3374994.5,Wind Retrofit,0 - 49%,Non-residential - Public,8,3991,0.4,1.9,12.1,13.2,17.5,25.7,7621,59.12927995976882,-0.2136164502821598,-1.0906350184480065,-1.1946647021455408,0.14209793656003675
70094,605152.0,5,180,0.8100000000000002,5934050.0,1.8382,9008044.0,Elevation,50 - 99%,Single Family,18,12576,0.4,0.2,45.9,98.5,99.7,100.0,30468,331.5308167785278,-2.519977516777037,0.644616684785049,-1.1825273525874391,0.8504750092253626
70114,894711.0,8,74,0.97,1643040.142857143,2.0395714285714286,2777381.285714286,Wind Retrofit,0 - 49%,Single Family,9,8706,0.0,0.0,33.6,99.6,99.8,99.9,24128,1913.0658720085355,-1.7556025203189305,-1.4120854186890377,-1.155751900914033,1.571141914989681
70118,97180.0,1,16,0.99,2550781.0,1.171,3176346.0,Elevation,0 - 49%,Single Family,9,11102,0.0,0.0,16.4,99.1,100.0,100.0,36090,2974.8397304064893,-1.449403479456535,-1.5005957389344475,-1.153496976735943,1.752682666400212
70121,260380.0,1,45,0.84,6423786.0,2.012,12078584.0,Elevation,0 - 49%,Single Family,9,6890,0.0,0.0,30.7,93.5,99.7,100.0,11466,1180.6631957955788,-1.6900225294821494,-1.6146143768221537,-1.1501489913146223,1.3726858740919214
70122,31182.0,1,16,0.99,2550781.0,1.171,3176346.0,Elevation,0 - 49%,Single Family,9,14608,0.0,0.0,13.4,100.0,100.0,100.0,38175,2089.392731890712,-1.3674822286292716,-1.608293071564069,-1.1416892228413666,1.6073962166764544
70123,3495496.0,17,633,0.8111764705882356,6446385.352941177,1.4160588235294118,9133095.470588235,Other (Specify in Comments),50 - 99%,Single Family,9,8112,0.0,0.0,35.7,99.2,100.0,100.0,27234,1399.5917780227091,-1.781016203272866,-1.7379207281065403,-1.1713341809343645,1.442631395694128
70126,789529.0,4,44,0.91,1794900.0,3.2,4673572.5,Other (Specify in Comments),0 - 49%,Single Family,18,12231,0.0,0.0,21.2,100.0,99.9,100.0,28390,1084.8243203627221,-1.5620228849849174,0.4758852713445746,-1.1416892228413666,1.337875444951215
70127,10162104.0,1,2,1.0,10162104.0,1.235,15012019.0,Wind Retrofit,0 - 49%,Non-residential - Public,12,9378,22.1,22.2,71.8,99.8,99.8,99.8,25839,1405.8120608979568,-4.6253113690481635,-0.9331594163939616,-1.063694760282651,1.4444548418795682
70131,1923493.0,8,108,0.9500000000000001,2172840.5,2.1855,3924959.25,Other (Specify in Comments),0 - 49%,Single Family,18,11538,0.0,0.0,35.5,99.9,99.9,100.0,33210,1076.8964370000992,-1.781203550707258,-0.6469676696689067,-1.063694760282651,1.3348594689711075
70301,1238307.0,10,53,0.925,364883.8,1.5448999999999997,775402.7,Wind Retrofit,0 - 49%,Single Family,18,17316,0.6,1.3,20.8,21.7,39.9,65.6,45993,61.64704316437418,-1.4044111979955964,0.016637913398657986,-1.2313058483573178,0.15921722336764615
70339,517735.0,2,8,0.75,443580.5,1.986,1115522.0,Wind Retrofit,0 - 49%,Single Family,12,3981,2.1,64.9,32.0,85.5,62.7,93.6,4834,33.18991750726335,-3.703492130750543,-1.8670582296539984,-1.221024627964092,-0.09483347659952554
70341,115000.0,1,7,1.0,800122.0,1.138,917696.0,Wind Retrofit,0 - 49%,Non-residential - Public,15,2300,1.9,2.4,19.7,20.8,24.5,25.6,4347,28.976387803496408,-1.1334726454558193,-1.6461837577867264,-1.100892966999259,-0.15048365775576106
70344,354067.0,2,30,1.0,1598163.0,1.6669999999999998,2795382.0,Elevation,50 - 99%,Single Family,6,3904,43.8,55.3,91.8,91.8,91.8,91.8,5364,20.515155676432467,-4.998053336454348,0.07188427679387195,-1.2831716681293073,-0.2919035556127323
70345,658605.0,4,21,0.885,553083.5,2.36125,1878309.5,Mitigation Reconstruction,50 - 99%,Single Family,29,4808,0.4,0.4,30.6,99.8,99.8,99.8,9846,40.90779983526862,-2.4740827383437582,0.4805918497879158,-1.272743329646731,-0.00909009961557224
70353,143274.0,1,15,1.0,1598163.0,1.6669999999999998,2795382.0,Elevation,0 - 49%,Single Family,6,1317,29.8,36.8,93.1,93.2,93.2,93.2,1154,20.936131355973178,-4.8373847229805484,-0.04760425293530581,-1.29413042391091,-0.28359066968627245
70357,484421.0,4,13,1.0,354183.225,1.7645,849469.0,Other (Specify in Comments),50 - 99%,Single Family,6,1573,12.4,12.9,33.6,95.5,95.5,95.5,2595,4.7371591447190795,-3.9823633321251046,0.06176009863619096,-1.262505748406325,-0.8880545484454897
70360,2684023.0,1,1,1.0,2684023.0,1.45,4617476.0,Wind Retrofit,50 - 99%,Non-residential - Public,12,11385,0.1,72.0,77.7,78.1,99.9,99.9,28899,173.47877560806415,-3.739694081028747,-0.007444631780311234,-1.2693783482783931,0.5842523661198968
70363,575102.0,3,36,1.0,1312216.0,1.7053333333333331,2348107.3333333335,Elevation,0 - 49%,Single Family,12,9621,13.9,74.3,99.6,99.6,99.6,99.6,26849,138.29393455082578,-4.9425938613893425,-0.16382894636682754,-1.2750331961751005,0.4910988959610281
70364,443606.0,3,20,0.9166666666666666,614136.0,2.017,1526911.3333333333,Elevation,0 - 49%,Single Family,12,10698,0.0,83.5,87.3,88.1,99.7,100.0,29979,273.25640419802187,-3.7148015496042714,-0.058637624629351785,-1.2143275546360333,0.7710076573005543
70372,134968.0,1,3,0.75,670000.0,2.651,2171445.0,Wind Retrofit,0 - 49%,Non-residential - Public,15,1212,0.7,7.3,24.9,29.3,35.1,42.2,2328,30.654268753084693,-1.7936981616187495,-2.089404825479304,-1.2275999913705005,-0.12741301386782605
70374,655538.0,5,14,0.866,318211.4,1.7484000000000002,458505.0,Wind Retrofit,0 - 49%,Single Family,6,3025,0.3,78.5,99.1,99.8,99.8,99.8,7295,57.02612428117965,-4.129576337512525,0.3929424432246316,-1.258913567302057,0.12723034518726078
70377,946447.0,7,49,1.0,775941.8571428572,2.2204285714285716,1866839.5714285714,Elevation,50 - 99%,Single Family,6,2308,45.8,55.4,92.4,92.4,92.4,92.4,4530,13.228801466206765,-5.020017887439635,-0.1159088259963846,-1.2542255897729735,-0.4712380550891029
70390,797297.0,8,11,0.9166666666666666,690312.3333333334,1.8339999999999999,1534058.0,Wind Retrofit,0 - 49%,Non-residential - Public,15,3483,2.1,17.5,15.8,23.7,20.4,26.0,7728,18.510695013937347,-1.5106258567772572,-1.9904510374509072,-1.1329808908074137,-0.33396770052945723
70395,226202.0,2,16,0.875,1076581.5,1.524,1780981.0,Elevation,0 - 49%,Single Family,15,2151,0.0,18.6,25.7,29.6,69.7,94.4,4132,32.57704704206011,-2.1894205729599103,-1.8348548556307989,-1.2548694178491742,-0.10247470425757686
70397,192576.0,1,15,1.0,1598163.0,1.6669999999999998,2795382.0,Elevation,0 - 49%,Single Family,6,1057,29.2,41.6,73.3,94.6,94.6,94.6,777,6.7692356586816524,-4.7789332597822165,0.11812116517949245,-1.2871495990429789,-0.7438279086019894
70401,263561.0,2,11,0.875,340771.5,1.528,2062964.5,Wind Retrofit,50 - 99%,Non-residential - Public,12,9120,8.6,9.4,41.8,43.3,54.6,56.1,19677,217.08844751751357,-3.108449155603913,0.9136507018359872,-1.0476030096535152,0.6764215906630857
70403,767458.0,7,16,0.9642857142857143,184777.57142857142,1.2975714285714286,702749.2857142857,Wind Retrofit,50 - 99%,Single Family,18,13112,1.8,2.3,25.0,28.2,41.0,43.2,32428,291.4515449942748,-1.78873328276289,0.8987995141070324,-0.968240411637754,0.797507081375922
70422,51378.0,1,1,1.0,51378.0,1.607,87651.0,Wind Retrofit,0 - 49%,Non-residential - Public,21,6771,5.1,5.3,13.9,15.1,17.5,18.8,13226,30.16083306419248,-0.97787825582217,1.0776083698946417,-0.972868151725064,-0.13406438431380882
70427,1414464.0,4,25,1.0,855281.5,1.16575,1487269.25,Wind Retrofit,50 - 99%,Single Family,21,12220,5.4,6.1,16.3,17.1,20.3,21.3,19486,51.075687369423925,-1.2616363982609091,1.1668064734399135,-0.9115280837396892,0.08199695224951592
70431,159068.0,1,20,1.0,2427464.0,1.7160000000000002,8475540.0,Elevation,0 - 49%,Single Family,21,1030,5.5,6.2,11.2,11.7,13.1,13.5,5846,31.366920383523325,-0.5662246507090132,1.142921987964132,-0.9707171041415684,-0.1179926773096988
70433,841220.0,4,36,1.0,1316549.0,1.6214999999999997,3364956.0,Elevation,50 - 99%,Single Family,18,16486,4.5,6.2,22.1,27.8,42.4,49.9,39194,310.4218673094228,-2.24185435787349,0.9728561261935056,-1.0138340855664312,0.8234296177412729
70438,1996088.0,13,83,1.0,827927.6923076923,1.954153846153846,1700958.076923077,Wind Retrofit,0 - 49%,Single Family,21,11717,6.1,6.4,11.9,12.6,14.9,15.5,19180,22.035816954838037,-0.7686314069452357,1.0942123100543526,-0.8820121647800898,-0.2626365560362581
70444,148000.0,1,1,1.0,144463.0,1.083,297709.0,Wind Retrofit,50 - 99%,Non-residential - Public,21,6930,7.8,8.3,12.7,13.2,14.1,14.4,9872,15.157309271387374,-0.8785029214866997,1.1190936495649704,-0.9180275813480996,-0.4156687523962416
70445,88200.0,1,4,1.0,426550.0,4.083,5582931.0,Mitigation Reconstruction,100%,Single Family,6,5104,13.9,20.5,41.1,82.2,62.0,85.8,10385,34.65796567619919,-3.9075292325453663,0.920533759008128,-1.0609697887999952,-0.07708743366627799
70448,881766.0,6,31,0.795,688459.3333333334,1.9693333333333332,1766146.5,Mitigation Reconstruction,50 - 99%,Single Family,18,10636,1.8,5.6,25.1,63.2,44.9,69.9,25661,451.3687743570893,-2.586997338801312,1.3938793579769406,-1.0543706304455738,0.977330975937786
70450,178598.0,1,4,1.0,863461.0,1.001,883224.0,Wildfire Retrofit,0 - 49%,Non-residential - Public,21,1928,7.3,7.8,11.0,11.6,12.4,12.5,2526,13.112353324039965,-0.6174277782348887,1.0684856649969634,-0.827324561037225,-0.4748465324670202
70452,231186.0,1,16,1.0,2082262.0,1.9509999999999998,6018413.0,Elevation,50 - 99%,Single Family,18,3414,0.6,5.1,26.4,33.4,36.7,41.9,14483,75.18449297587979,-1.7756815221793247,1.2849187144604213,-1.0165421936547574,0.240733370472278
70454,247500.0,1,10,0.75,560644.0,1.919,3934476.0,Wind Retrofit,50 - 99%,Non-residential - Public,6,16976,12.0,16.7,34.1,45.2,47.2,61.4,30088,71.77412823065845,-3.2282712667959594,0.550610647468966,-1.0586194197244772,0.22166992757511247
70458,4910863.0,41,597,0.9235999999999999,2093325.64,1.9757600000000008,5915501.84,Mitigation Reconstruction,50 - 99%,Single Family,6,5717,15.3,45.8,74.0,84.1,78.6,88.6,36878,675.0007051467586,-4.497764106823518,1.4904394142021902,-1.0843130901096059,1.1427892814576222
70460,3011896.0,14,157,0.9821428571428571,1482349.857142857,2.0532142857142857,4943280.714285715,Other (Specify in Comments),50 - 99%,Single Family,6,7483,8.8,15.3,55.5,90.9,79.7,92.4,22766,239.82297470177326,-4.044381543169698,1.328066244679648,-1.0784772647822036,0.7173599823823632
70461,1794289.0,9,150,1.0,2098362.5555555555,1.8061111111111114,6770361.555555556,Elevation,50 - 99%,Single Family,6,10640,10.3,23.0,81.8,95.9,95.8,98.6,28538,226.39781911103023,-4.473151347510079,1.987739978467288,-1.062054418346063,0.6936806282293169
70462,1628533.0,10,103,0.922,1379268.3,1.9883000000000006,3552836.7,Mitigation Reconstruction,50 - 99%,Single Family,6,4569,35.5,41.6,59.0,94.7,85.1,95.7,4930,23.749916520006924,-4.691189434736189,0.7807296113277851,-0.9908512389747308,-0.23196593042980196
70471,467735.0,2,24,0.8200000000000001,1543136.0,1.5425,4621377.0,Elevation,0 - 49%,Single Family,12,8819,5.0,19.2,26.0,46.7,49.8,69.7,21505,282.2334150530639,-3.036242866182204,1.0721056045246842,-1.0325427152350464,0.7842952266873671
70503,261548.0,1,13,1.0,1687799.0,1.185,2644685.0,Acquisition/Demolition,0 - 49%,Single Family,9,11757,1.2,2.5,18.8,21.7,29.4,31.0,31181,1016.7629750756604,-1.2011196375152788,-1.3729306431084107,-1.2487095802976207,1.3112331217993989
70507,652900.0,8,91,1.0,1687799.0,1.1850000000000003,2644685.0,Acquisition/Demolition,0 - 49%,Single Family,9,7248,3.1,3.2,19.6,21.4,29.1,30.7,17140,311.98138100942765,-1.470584963033451,-0.8962467606562939,-1.0672602787046337,0.8254897123775193
70508,288633.0,2,10,1.0,659531.0,1.135,968189.0,Elevation,0 - 49%,Single Family,9,17381,0.3,1.3,18.9,21.0,25.9,27.5,40265,621.6024232753265,-0.6619934460410419,-1.4265468331091893,-1.2570248138339402,1.1089042947847945
70510,7952340.0,14,56,0.9971428571428572,1696665.0714285714,1.3753571428571427,2419535.9285714286,Wind Retrofit,50 - 99%,Single Family,6,7897,6.4,12.4,50.3,82.9,84.5,97.8,25623,42.96925353283844,-3.889658229354071,0.6971087830397185,-1.3094180506179969,0.011079236471634722
70515,128462.0,1,10,1.0,890599.0,1.016,920237.0,Wind Retrofit,50 - 99%,Non-residential - Public,18,2019,6.3,6.6,14.1,14.9,18.7,19.7,4010,20.989280151752602,-1.126420832672803,-0.015563699059114347,-1.2060641463208035,-0.2825530028092526
70520,437847.0,4,36,1.0,1173665.0,1.16,1806437.0,Elevation,0 - 49%,Single Family,18,9606,3.0,3.2,23.6,25.2,33.9,35.7,19585,192.12414981139804,-1.742352729886086,-0.6333239802444683,-1.074309905264191,0.6262097992614506
70524,58325.0,1,10,1.0,890599.0,1.016,920237.0,Wind Retrofit,50 - 99%,Non-residential - Public,29,104,4.8,4.8,19.2,20.2,28.8,28.8,205,20.821259541976982,-1.5987617042650122,,-1.00365577183507,-0.28584239049586785
70525,78123.0,1,2,1.0,330285.0,1.0450000000000002,371711.0,Acquisition/Demolition,0 - 49%,Single Family,29,7718,5.3,6.0,25.0,26.6,36.2,38.0,14293,50.66194260445324,-2.1205025974197778,-0.3376142909054877,-1.0523460193665803,0.07865877943882159
70526,210594.0,1,2,1.0,210594.0,1.0,369355.0,Elevation,0 - 49%,Single Family,29,9126,6.1,6.5,36.0,39.0,52.0,55.6,18116,55.97533624597063,-2.8094501705979926,-0.7766832439849337,-1.270065948060102,0.11959578516429495
70528,608927.0,11,101,1.0,473532.1818181818,2.3525454545454547,890741.3636363636,Elevation,0 - 49%,Vacant Land,12,705,13.5,13.5,99.7,99.9,99.9,99.9,2388,205.99104422018718,-4.534963025956096,-0.8120381603461668,-2.759732359886721,0.6548539753176054
70535,252162.0,1,2,1.0,330285.0,1.0450000000000002,371711.0,Acquisition/Demolition,0 - 49%,Single Family,18,9880,2.4,2.6,16.0,17.7,23.9,25.5,17256,44.17182127878375,-1.0339784341283225,-0.16941215435750706,-1.195405607815338,0.02240394196092853
70538,758290.0,3,6,0.9933333333333333,275796.6666666667,3.8200000000000003,1998062.6666666667,Wind Retrofit,0 - 49%,Single Family,12,16502,21.3,30.2,41.0,41.3,42.4,97.7,14125,35.21450727007553,-3.6935263234897313,-0.7521890255449414,-1.26743465622602,-0.07055510893380655
70546,15620.0,2,18,0.75,489442.0,1.891,925467.0,Wind Retrofit,0 - 49%,Non-residential - Public,18,675,5.0,6.2,17.2,19.3,23.6,31.0,17312,44.170227074769365,-1.5472541108977984,-0.13237754617903108,-1.2021204334535784,0.022389133743429032
70548,1064263.0,1,5,1.0,4030802.0,1.028,4486116.0,Wind Retrofit,0 - 49%,Non-residential - Public,6,4221,11.2,14.6,38.7,48.5,53.3,91.0,10397,7.870555918363767,-3.485291125971897,1.2999814043941131,-1.3028231081121568,-0.6826783239814483
70554,108396.0,1,10,1.0,890599.0,1.016,920237.0,Wind Retrofit,0 - 49%,Non-residential - Public,29,1557,7.7,8.3,22.4,23.7,32.6,33.9,5600,18.76708502219085,-2.0922402741475548,0.5770786213081086,-1.1541380891070419,-0.3283411468744242
70560,868559.0,23,152,1.0,1024842.25,2.0776666666666666,2502962.6666666665,Wind Retrofit,50 - 99%,Single Family,12,18406,2.3,15.3,50.0,87.1,73.5,92.8,40267,77.07314643164548,-3.643683256197705,-0.6870963505096179,-1.1655094835327466,0.2509224219223702
70563,46279.0,1,18,1.0,1415268.0,2.555,3706918.0,Wind Retrofit,50 - 99%,Non-residential - Public,9,9622,2.8,8.1,15.4,22.2,20.2,61.7,19489,120.46318784919121,-1.7184407624954852,-2.0510155286155687,-1.2597805118182936,0.4343786785855112
70576,69550.0,1,10,1.0,890599.0,1.016,920237.0,Wind Retrofit,0 - 49%,Non-residential - Public,16,46,4.3,4.3,4.3,4.3,4.3,6.5,1294,444.2695748127304,1.1871095164383911,,-1.1111094884732355,0.9708132322737256
70583,144793.0,1,5,1.0,659531.0,1.135,968189.0,Elevation,0 - 49%,Single Family,18,5553,0.9,1.2,27.3,30.2,45.8,49.1,11334,157.72689794972288,-1.6625997755170483,-0.5667337166532643,-1.2409289799089105,0.5451315228383978
70585,59539.0,1,10,1.0,890599.0,1.016,920237.0,Wind Retrofit,0 - 49%,Non-residential - Public,9,62,8.1,8.1,9.7,9.7,11.3,11.3,312,202.0381243350388,-0.4381558667686547,,-1.0968096788239956,0.6468898881449651
70586,466328.0,4,40,1.0,890599.0,1.016,920237.0,Wind Retrofit,50 - 99%,Non-residential - Public,21,7365,4.7,5.0,13.4,14.4,17.9,18.8,19680,25.329210003935717,-0.9195833211863496,0.6999394659038292,-0.9339050254159464,-0.205599153626285
70592,226236.0,1,13,1.0,1687799.0,1.185,2644685.0,Acquisition/Demolition,0 - 49%,Single Family,9,12310,5.3,7.1,26.9,29.1,37.9,42.4,25736,238.7919886661024,-2.2962256411563264,-1.4399746237560345,-1.148991324751865,0.7155890817577608
70601,425796.0,4,21,1.0,864600.25,1.2205,360168.0,Wind Retrofit,0 - 49%,Single Family,18,28171,0.6,39.7,15.7,48.7,33.1,53.3,31699,759.4851486619283,-2.2594968096757424,-0.04790050190448286,-1.2466520377460977,1.1912769316311256
70605,2267036.0,10,90,0.967,1316654.4,1.0836999999999999,1270794.2,Other (Specify in Comments),50 - 99%,Single Family,6,18825,4.1,44.6,32.8,57.8,56.1,63.2,37893,336.93985150158306,-3.391369912752132,1.8016492916147635,-1.2947966372804192,0.8571281302016461
70607,1152148.0,5,60,1.0,1971236.6,0.7718,1471991.2,Wind Retrofit,50 - 99%,Single Family,6,13501,6.0,21.8,39.2,44.7,51.6,67.6,28687,93.40278304152672,-3.266520953638856,2.0036702282910714,-1.3188668291232897,0.3298526123834222
70611,449648.0,3,42,1.0,2395807.0,0.0,0.0,Elevation,50 - 99%,Single Family,18,12206,4.5,8.7,26.5,28.7,34.3,35.8,19909,93.9896793770748,-2.1791992931920765,0.7681341408308209,-1.2218746670220872,0.3324257077435246
70615,370877.0,7,47,0.8214285714285714,338487.1928571429,1.6014285714285716,924585.7142857143,Wind Retrofit,0 - 49%,Single Family,12,9765,4.8,38.8,30.3,56.3,49.7,66.5,14206,111.77318983688856,-3.318411973428369,0.4122297334986187,-1.2356398435237177,0.4036158335447017
70631,241184.0,4,20,0.875,301893.0,1.25875,579667.75,Wind Retrofit,50 - 99%,Non-residential - Public,6,2915,38.1,41.4,92.7,92.8,92.8,92.8,378,0.2967970785230267,-4.914967467462528,2.778208722310315,-1.3937136007963844,-1.916385081792556
70632,8629.0,1,9,0.75,489442.0,1.891,925467.0,Wind Retrofit,0 - 49%,Non-residential - Public,6,681,68.1,86.6,98.4,98.4,98.4,98.4,414,1.637516195341712,-5.3263815178824245,2.5588555448010903,-1.3651169817848643,-1.309094868507102
70634,1059164.0,8,26,1.0,445646.25,1.4265,707739.0,Acquisition/Demolition,50 - 99%,Single Family,21,13898,3.8,3.8,9.0,9.5,12.4,12.8,26713,22.830515832049095,-0.14042089277611064,1.1964020270697762,-1.1522085447438952,-0.24813201961837555
70645,468758.0,1,2,1.0,948402.0,1.339,1338842.0,Wind Retrofit,0 - 49%,Non-residential - Public,6,1172,61.0,81.4,93.3,93.9,94.2,94.4,1384,4.948482153213303,-5.206670923397168,2.5989482959329853,-1.3849049195545995,-0.8704705938520765
70663,1683821.0,11,101,0.9672727272727272,1418897.1818181819,1.4286363636363637,888915.0,Wind Retrofit,50 - 99%,Single Family,29,21375,6.6,18.2,31.6,36.2,45.1,54.4,27582,110.05651654701641,-2.912354311273788,0.8231303884844596,-1.2852311600181858,0.3972567625956176
70665,461360.0,4,35,0.9275,1409131.5,0.6275000000000001,294500.0,Elevation,50 - 99%,Single Family,6,11418,12.3,52.5,56.1,90.0,88.2,93.1,11671,28.01207787864561,-4.4617343733367765,1.7315171472010282,-1.2933738478209746,-0.16435306205195455
70669,265312.0,2,10,0.98,787762.5,1.371,1089205.5,Elevation,0 - 49%,Single Family,18,10839,1.8,18.6,18.7,31.1,32.8,37.5,9320,117.28668283209385,-2.039833014441357,0.6623188303642153,-1.2513022051906293,0.4233987801270734
70723,2129205.0,2,2,1.0,1064603.0,1.1895000000000002,1174089.0,Wind Retrofit,0 - 49%,Non-residential - Public,15,894,1.9,3.4,24.3,26.0,30.4,33.0,1166,17.523798061702617,-1.5997253009835752,-1.0787114004948044,-1.1163588554319386,-0.35637376044888197
70726,809806.0,5,53,0.9620000000000001,1389880.0,2.1526000000000005,3855420.0,Elevation,50 - 99%,Single Family,18,22736,5.4,5.8,26.6,28.5,36.8,38.4,57487,239.1818188565958,-2.1843150497276507,0.5147189672087211,-1.0882040078230135,0.7162595809111829
70734,177151.0,1,2,1.0,246567.0,1.069,638273.0,Floodproofed,0 - 49%,Non-residential - Public,18,3369,0.3,0.4,16.3,18.3,25.3,27.4,7896,108.90457964445964,-0.2831405362390132,-0.4529090827261536,-1.0500276118308638,0.3929338378267504
70737,933361.0,7,30,1.0,688366.8571428572,1.2124285714285714,1078336.142857143,Floodproofed,0 - 49%,Single Family,18,18374,0.3,0.4,16.7,19.5,28.9,31.4,43333,310.62080212021266,-0.43604863873252303,-0.0861998364266807,-1.1354561026442298,0.8236929826898194
70767,168882.0,1,5,1.0,1276074.0,1.63,2299933.0,Acquisition/Demolition,0 - 49%,Single Family,15,6984,1.6,1.8,23.8,26.0,32.4,34.4,15683,42.05328907091703,-1.4526480367872456,-1.14978348721535,-1.1131665718263009,0.0022392965887695748
70769,2241414.0,11,83,0.9781818181818182,760910.9090909091,1.4670909090909092,1101000.0,Mitigation Reconstruction,50 - 99%,Single Family,18,17492,0.8,1.0,11.4,13.1,17.0,18.7,45285,360.9067757037352,-0.031319198131239435,0.13976853047659776,-1.1267549867458184,0.8853773893366771
